
 displacements (vx,vy,vz) for set TIPMARKER and time  0.1685714E+02

         4  8.896542E-04  8.386537E-02  1.694869E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1702819E+02

         4  9.009203E-04  8.525886E-02  1.736387E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1719924E+02

         4  9.127478E-04  8.704616E-02  1.768003E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1745582E+02

         4  9.297173E-04  8.924060E-02  1.795340E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1771240E+02

         4  9.445095E-04  8.995451E-02  1.805482E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1796898E+02

         4  9.574151E-04  8.939396E-02  1.810781E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1822556E+02

         4  9.704669E-04  8.894342E-02  1.822835E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1848213E+02

         4  9.855420E-04  8.986734E-02  1.849543E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1873871E+02

         4  1.002524E-03  9.210870E-02  1.894019E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1899529E+02

         4  1.019492E-03  9.435493E-02  1.952938E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1925187E+02

         4  1.034512E-03  9.527772E-02  2.014876E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1950845E+02

         4  1.047500E-03  9.481032E-02  2.062778E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1976503E+02

         4  1.060295E-03  9.421186E-02  2.083443E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2002161E+02

         4  1.074863E-03  9.484385E-02  2.078988E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2027818E+02

         4  1.091428E-03  9.685961E-02  2.070036E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2053476E+02

         4  1.108217E-03  9.904953E-02  2.084356E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2079134E+02

         4  1.123245E-03  1.000299E-01  2.136951E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2104792E+02

         4  1.136249E-03  9.960329E-02  2.216958E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2130450E+02

         4  1.148909E-03  9.894685E-02  2.293090E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2156108E+02

         4  1.163228E-03  9.944842E-02  2.335648E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2181765E+02

         4  1.179499E-03  1.013230E-01  2.338471E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2207423E+02

         4  1.196042E-03  1.034047E-01  2.323027E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2233081E+02

         4  1.210909E-03  1.043181E-01  2.321631E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2258739E+02

         4  1.223821E-03  1.038610E-01  2.353834E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2284397E+02

         4  1.236446E-03  1.032064E-01  2.414929E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2310055E+02

         4  1.250700E-03  1.037067E-01  2.483650E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2335713E+02

         4  1.266803E-03  1.055215E-01  2.539787E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2361370E+02

         4  1.283058E-03  1.074589E-01  2.576127E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2387028E+02

         4  1.297617E-03  1.082011E-01  2.596940E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2412686E+02

         4  1.310370E-03  1.076602E-01  2.609322E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2438344E+02

         4  1.323032E-03  1.070602E-01  2.618787E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2464002E+02

         4  1.337380E-03  1.076674E-01  2.632112E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2489660E+02

         4  1.353449E-03  1.094915E-01  2.659805E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2515317E+02

         4  1.369399E-03  1.112655E-01  2.710605E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2553804E+02

         4  1.390145E-03  1.116907E-01  2.813713E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2592291E+02

         4  1.409082E-03  1.107880E-01  2.893774E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2630778E+02

         4  1.430466E-03  1.116661E-01  2.907862E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2669265E+02

         4  1.454124E-03  1.142059E-01  2.893659E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2707751E+02

         4  1.475833E-03  1.153542E-01  2.928980E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2746238E+02

         4  1.494877E-03  1.145778E-01  3.030095E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2784725E+02

         4  1.515182E-03  1.147236E-01  3.132960E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2823212E+02

         4  1.538212E-03  1.168803E-01  3.181930E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2861698E+02

         4  1.560507E-03  1.185147E-01  3.192396E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2900185E+02

         4  1.579965E-03  1.180825E-01  3.211403E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2938672E+02

         4  1.599555E-03  1.177518E-01  3.258104E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.2977159E+02

         4  1.621816E-03  1.194046E-01  3.326356E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3015645E+02

         4  1.644353E-03  1.212816E-01  3.409180E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3054132E+02

         4  1.664311E-03  1.212617E-01  3.487911E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3092619E+02

         4  1.683517E-03  1.206908E-01  3.529178E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3131106E+02

         4  1.705022E-03  1.218375E-01  3.530345E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3169592E+02

         4  1.727538E-03  1.237584E-01  3.544324E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3208079E+02

         4  1.747950E-03  1.241220E-01  3.619080E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3246566E+02

         4  1.767022E-03  1.234904E-01  3.728563E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3285053E+02

         4  1.787867E-03  1.241965E-01  3.805236E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3323540E+02

         4  1.810184E-03  1.260248E-01  3.828814E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3362026E+02

         4  1.830944E-03  1.266964E-01  3.840335E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3400513E+02

         4  1.850041E-03  1.261194E-01  3.876832E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3439000E+02

         4  1.870364E-03  1.264786E-01  3.937443E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3477487E+02

         4  1.892483E-03  1.281714E-01  4.010054E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3515973E+02

         4  1.913438E-03  1.290775E-01  4.089899E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3554460E+02

         4  1.932561E-03  1.285642E-01  4.157521E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3592947E+02

         4  1.952456E-03  1.286260E-01  4.186895E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3631434E+02

         4  1.974271E-03  1.301527E-01  4.193022E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3669920E+02

         4  1.995549E-03  1.312917E-01  4.228649E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3727651E+02

         4  2.024505E-03  1.308518E-01  4.356430E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3785381E+02

         4  2.054848E-03  1.314060E-01  4.467998E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3843111E+02

         4  2.086889E-03  1.333177E-01  4.514021E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3900841E+02

         4  2.116595E-03  1.334442E-01  4.565543E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.3958571E+02

         4  2.146091E-03  1.334272E-01  4.651698E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4016301E+02

         4  2.177740E-03  1.351020E-01  4.748705E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4074032E+02

         4  2.208053E-03  1.357618E-01  4.847043E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4131762E+02

         4  2.237138E-03  1.354912E-01  4.917859E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.4189492E+02

