
         4  2.886040E-04  3.319275E-02  5.145594E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7401248E+01

         4  2.981421E-04  3.492972E-02  5.422302E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7523023E+01

         4  3.077153E-04  3.666407E-02  5.713998E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7553467E+01

         4  3.100560E-04  3.707545E-02  5.787230E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7583910E+01

         4  3.123576E-04  3.747022E-02  5.859883E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7629576E+01

         4  3.157553E-04  3.803047E-02  5.967797E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7698074E+01

         4  3.207678E-04  3.879666E-02  6.123319E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7800821E+01

         4  3.280023E-04  3.974056E-02  6.322354E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7903568E+01

         4  3.347145E-04  4.039303E-02  6.486630E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8006316E+01

         4  3.409514E-04  4.076916E-02  6.637915E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8109063E+01

         4  3.469157E-04  4.093759E-02  6.770066E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8211810E+01

         4  3.526451E-04  4.096111E-02  6.832122E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8314558E+01

         4  3.582188E-04  4.092420E-02  6.832843E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8417305E+01

         4  3.639188E-04  4.095093E-02  6.838589E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8520052E+01

         4  3.699207E-04  4.114080E-02  6.832691E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8622799E+01

         4  3.762248E-04  4.154726E-02  6.793521E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8725547E+01

         4  3.829279E-04  4.221697E-02  6.789006E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8828294E+01

         4  3.901290E-04  4.316880E-02  6.851018E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.8931041E+01

         4  3.976936E-04  4.435307E-02  6.933301E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9033788E+01

         4  4.054515E-04  4.568882E-02  7.043747E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9136536E+01

         4  4.133437E-04  4.709639E-02  7.236565E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9239283E+01

         4  4.212027E-04  4.846958E-02  7.481650E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9342030E+01

         4  4.287760E-04  4.968963E-02  7.824044E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9444777E+01

         4  4.359746E-04  5.068050E-02  8.188418E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9547525E+01

         4  4.427840E-04  5.140322E-02  8.484641E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9701646E+01

         4  4.521282E-04  5.195961E-02  8.963182E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9855767E+01

         4  4.606534E-04  5.201966E-02  9.287991E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1000989E+02

         4  4.689191E-04  5.188640E-02  9.265128E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1016401E+02

         4  4.773744E-04  5.189039E-02  9.139070E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1031813E+02

         4  4.865001E-04  5.233284E-02  8.946991E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1047225E+02

         4  4.966221E-04  5.338328E-02  8.641503E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1062637E+02

         4  5.075782E-04  5.498497E-02  8.542900E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1078049E+02

         4  5.190337E-04  5.691622E-02  8.652098E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1093461E+02

         4  5.305056E-04  5.884578E-02  8.898326E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1108873E+02

         4  5.413742E-04  6.041533E-02  9.442343E-06

